Name,Length,EffectiveLength,TPM,NumReads
ENSCAFT00000047738,400,134.08,108.087371,159
ENSCAFT00000059994,444,176.067,0,0
ENSCAFT00000002881,2198,1928.476,74.728685,1581.105
ENSCAFT00000045514,2228,1958.476,0,0
ENSCAFT00000070452,3934,3664.476,7.147585,287.363
ENSCAFT00000002889,3798,3528.476,18.986336,735
ENSCAFT00000073417,3828,3558.476,0.504053,19.679
ENSCAFT00000061997,3808,3538.476,0.090024,3.495
ENSCAFT00000092086,4033,3763.476,0,0
ENSCAFT00000002896,4311,4041.476,16.525747,732.757
ENSCAFT00000090274,4233,3963.476,2.14755,93.385
ENSCAFT00000070878,1362,1092.476,5.516442,66.12
ENSCAFT00000060592,1816,1546.476,26.79134,454.566
ENSCAFT00000060212,1746,1476.476,0,0
ENSCAFT00000036574,1351,1081.476,13.08992,155.315
ENSCAFT00000064333,1389,1119.476,2.574851,31.625
ENSCAFT00000002902,1589,1319.476,19.393877,280.753
ENSCAFT00000080929,1191,921.476,6.293083,63.622
ENSCAFT00000002907,2233,1963.476,16.822966,362.399
ENSCAFT00000080321,2185,1915.476,0.45685,9.601
ENSCAFT00000002915,2975,2705.476,3.663842,108.753
ENSCAFT00000047142,3107,2837.476,0,0
ENSCAFT00000070486,3161,2891.476,6.573718,208.54
ENSCAFT00000077938,3128,2858.476,1.663983,52.185
ENSCAFT00000079826,3179,2909.476,2.093505,66.826
ENSCAFT00000084520,3176,2906.476,0.805833,25.696
ENSCAFT00000002924,721,451.564,302.796482,1500.132
ENSCAFT00000046733,1108,838.476,7.486356,68.868
ENSCAFT00000084881,1690,1420.476,0.128333,2
ENSCAFT00000002930,2220,1950.476,0,0
ENSCAFT00000074835,2243,1973.476,0,0
ENSCAFT00000040238,149,3.149,0,0
ENSCAFT00000002937,1479,1209.476,0,0
ENSCAFT00000002945,4053,3783.476,5.998592,249
ENSCAFT00000002938,762,492.537,0,0
ENSCAFT00000083061,219,24.112,0,0
ENSCAFT00000066697,574,304.809,0,0
ENSCAFT00000056493,393,127.612,0,0
ENSCAFT00000072883,278,44.587,0,0
ENSCAFT00000033582,104,104,0,0
ENSCAFT00000054877,2011,1741.476,0.052339,1
ENSCAFT00000075690,367,104.566,0,0
ENSCAFT00000060632,500,231.172,0,0
ENSCAFT00000051581,358,97.008,0,0
ENSCAFT00000079688,122,122,0,0
ENSCAFT00000002952,1972,1702.476,126.094345,2355.242
ENSCAFT00000062554,1611,1341.476,0,0
ENSCAFT00000002959,2214,1944.476,60.117973,1282.525
ENSCAFT00000090118,2406,2136.476,1.044147,24.475
ENSCAFT00000061154,2670,2400.476,0,0
ENSCAFT00000002973,2946,2676.476,5.746963,168.757
ENSCAFT00000065534,2748,2478.476,1.369637,37.243
ENSCAFT00000075579,2781,2511.476,0,0
ENSCAFT00000048900,1452,1182.476,0.462487,6
ENSCAFT00000083782,228,26.627,0,0
ENSCAFT00000073882,1330,1060.476,2.177791,25.338
ENSCAFT00000082920,1360,1090.476,0,0
ENSCAFT00000002980,1444,1174.476,11.537088,148.662
ENSCAFT00000065451,1207,937.476,0,0
ENSCAFT00000002982,735,465.555,25.255712,129
ENSCAFT00000073369,228,26.627,0,0
ENSCAFT00000003009,1414,1144.476,13.253926,166.422
ENSCAFT00000074582,3114,2844.476,24.980341,779.578
ENSCAFT00000049748,3035,2765.476,0,0
ENSCAFT00000083117,2702,2432.476,0,0
ENSCAFT00000003022,1956,1686.476,7.404256,137
ENSCAFT00000088265,1083,813.476,0,0
ENSCAFT00000068621,1649,1379.476,0,0
ENSCAFT00000003023,1232,962.476,12.879234,136
ENSCAFT00000047762,13733,13463.476,14.453516,2134.96
ENSCAFT00000060057,13550,13280.476,1.674211,243.94
ENSCAFT00000064347,13772,13502.476,0,0
ENSCAFT00000070868,13103,12833.476,0.0825,11.616
ENSCAFT00000078400,13541,13271.476,0,0
ENSCAFT00000082748,13631,13361.476,0,0
ENSCAFT00000003066,13333,13063.476,1.384867,198.484
ENSCAFT00000086071,13610,13340.476,0,0
ENSCAFT00000003074,1630,1360.476,429.993016,6418.171
ENSCAFT00000003077,2677,2407.476,0.11358,3
ENSCAFT00000045451,1203,933.476,0.488197,5
ENSCAFT00000093200,2205,1935.476,0,0
ENSCAFT00000066284,2671,2401.476,0,0
ENSCAFT00000003109,2516,2246.476,0,0
ENSCAFT00000045366,2660,2390.476,15.768865,413.565
ENSCAFT00000003120,3589,3319.476,31.569488,1149.731
ENSCAFT00000049762,3277,3007.476,1.614208,53.262
ENSCAFT00000079560,2366,2096.476,9.105427,209.435
ENSCAFT00000003122,1174,904.476,0,0
ENSCAFT00000042824,1159,889.476,19.059862,186
ENSCAFT00000003132,4095,3825.476,14.12896,593
ENSCAFT00000060558,3897,3627.476,0,0
ENSCAFT00000077125,3924,3654.476,0,0
ENSCAFT00000078247,3975,3705.476,0,0
ENSCAFT00000085585,3174,2904.476,0,0
ENSCAFT00000086897,3864,3594.476,0,0
ENSCAFT00000088532,4011,3741.476,0,0
ENSCAFT00000038397,4492,4222.476,0,0
ENSCAFT00000003136,1929,1659.476,14.018856,255.236
ENSCAFT00000054093,761,491.538,49.100743,264.791
ENSCAFT00000003170,1109,839.476,24.320964,224
ENSCAFT00000085774,760,490.538,0.18581,1
ENSCAFT00000093464,1253,983.476,0,0
ENSCAFT00000063658,333,77.521,0,0
ENSCAFT00000042056,99,99,0,0
ENSCAFT00000054653,1274,1004.476,2.994439,33
ENSCAFT00000064301,1734,1464.476,0,0
ENSCAFT00000084117,1610,1340.476,1.495543,21.995
ENSCAFT00000003175,4758,4488.476,19.311901,951.005
ENSCAFT00000049453,330,75.347,0,0
ENSCAFT00000003183,2332,2062.476,0.574507,13
ENSCAFT00000070784,1723,1453.476,0,0
ENSCAFT00000003203,3481,3211.476,20.605014,726
ENSCAFT00000081687,3575,3305.476,0,0
ENSCAFT00000078827,3244,2974.476,0,0
ENSCAFT00000003225,3518,3248.476,0,0
ENSCAFT00000034913,91,91,0,0
ENSCAFT00000039998,84,84,0,0
ENSCAFT00000003231,255,35.159,0,0
ENSCAFT00000003232,813,543.513,117.054094,698
ENSCAFT00000003233,493,224.238,0,0
ENSCAFT00000003236,853,583.495,110.907793,710
ENSCAFT00000081138,422,154.832,33.28352,56.539
ENSCAFT00000066485,938,668.483,44.075642,323.257
ENSCAFT00000093745,580,310.794,93.877548,320.106
ENSCAFT00000031580,4423,4153.476,2404.451663,109568.768
ENSCAFT00000003314,2819,2549.476,6.184597,172.99
ENSCAFT00000003328,1700,1430.476,62.761619,984.994
ENSCAFT00000083333,1731,1461.476,0,0
ENSCAFT00000093089,1473,1203.476,0.548882,7.247
ENSCAFT00000076630,1691,1421.476,0,0
ENSCAFT00000043420,1365,1095.476,0,0
ENSCAFT00000064185,1942,1672.476,0,0
ENSCAFT00000089497,1915,1645.476,0,0
ENSCAFT00000075673,1863,1593.476,0,0
ENSCAFT00000080331,1142,872.476,47.652455,456.14
ENSCAFT00000044113,6742,6472.476,16.659243,1183
ENSCAFT00000042130,105,105,0,0
ENSCAFT00000041180,150,1.964,0,0
ENSCAFT00000003335,4746,4476.476,0,0
ENSCAFT00000060000,4851,4581.476,1.67237,84.061
ENSCAFT00000061493,4539,4269.476,0.194898,9.129
ENSCAFT00000063404,4875,4605.476,0,0
ENSCAFT00000071877,4435,4165.476,0,0
ENSCAFT00000074467,4812,4542.476,0.797185,39.729
ENSCAFT00000081108,4077,3807.476,1.725512,72.08
ENSCAFT00000091310,4636,4366.476,0,0
ENSCAFT00000035043,107,107,0,0
ENSCAFT00000003339,1368,1098.476,0,0
ENSCAFT00000003345,1775,1505.476,0,0
ENSCAFT00000086443,1878,1608.476,0,0
ENSCAFT00000064726,779,509.529,0.715537,4
ENSCAFT00000084395,2052,1782.476,0,0
ENSCAFT00000003349,2049,1779.476,133.826444,2612.721
ENSCAFT00000003352,1675,1405.476,0,0
ENSCAFT00000069677,1561,1291.476,0,0
ENSCAFT00000003358,1569,1299.476,0.350706,5
ENSCAFT00000003385,2190,1920.476,0,0
ENSCAFT00000083409,2130,1860.476,1.273768,26
ENSCAFT00000063977,165,7.018,0,0
ENSCAFT00000040146,151,1.727,0,0
ENSCAFT00000032896,164,6.622,0,0
ENSCAFT00000003424,2724,2454.476,4.419053,119
ENSCAFT00000027736,696,426.589,6.21601,29.092
ENSCAFT00000085060,309,61.326,970.299679,652.843
ENSCAFT00000091105,321,69.082,45.998983,34.864
ENSCAFT00000086205,450,181.913,245.114156,489.205
ENSCAFT00000003428,880,610.489,206.65197,1384.129
ENSCAFT00000003439,1161,891.476,0,0
ENSCAFT00000083220,1481,1211.476,0,0
ENSCAFT00000087253,1301,1031.476,0,0
ENSCAFT00000093750,1377,1107.476,2.590006,31.47
ENSCAFT00000063070,4433,4163.476,0.471338,21.53
ENSCAFT00000003444,1228,958.476,3.328341,35
ENSCAFT00000065980,2259,1989.476,1.422684,31.053
ENSCAFT00000043425,3028,2758.476,0,0
ENSCAFT00000084015,3020,2750.476,0.072749,2.195
ENSCAFT00000003473,851,581.495,5.329646,34.002
ENSCAFT00000003470,913,643.486,33.650539,237.569
ENSCAFT00000084879,868,598.491,2.654327,17.429
ENSCAFT00000003490,1937,1667.476,275.323388,5036.881
ENSCAFT00000074777,2759,2489.476,0.109838,3
ENSCAFT00000071102,453,184.842,0,0
ENSCAFT00000053657,350,90.529,0,0
ENSCAFT00000003498,1201,931.476,17.090359,174.655
ENSCAFT00000044493,1881,1611.476,1.716326,30.345
ENSCAFT00000044570,3609,3339.476,0,0
ENSCAFT00000069511,3540,3270.476,0,0
ENSCAFT00000084205,3471,3201.476,0,0
ENSCAFT00000090139,3582,3312.476,0,0
ENSCAFT00000003515,3045,2775.476,13.436124,409.139
ENSCAFT00000063663,2790,2520.476,0.172417,4.768
ENSCAFT00000080319,2886,2616.476,0.571015,16.392
ENSCAFT00000061457,2825,2555.476,8.727833,244.702
ENSCAFT00000065167,2711,2441.476,0,0
ENSCAFT00000063611,1330,1060.476,67.899609,790
ENSCAFT00000048081,661,391.636,18.153213,78
ENSCAFT00000089949,276,43.668,0,0
ENSCAFT00000003525,1105,835.476,1.887863,17.305
ENSCAFT00000062414,1066,796.476,0,0
ENSCAFT00000064295,195,17.353,0,0
ENSCAFT00000048438,2313,2043.476,2.886883,64.723
ENSCAFT00000092939,2601,2331.476,0.898085,22.972
ENSCAFT00000003545,1676,1406.476,2.386206,36.821
ENSCAFT00000049982,1593,1323.476,38.441311,558.179
ENSCAFT00000082979,655,385.646,0,0
ENSCAFT00000041562,197,17.944,0,0
ENSCAFT00000039241,801,531.517,0,0
ENSCAFT00000089336,686,416.599,0,0
ENSCAFT00000070343,769,499.532,0,0
ENSCAFT00000023415,660,390.638,2.678959,11.482
ENSCAFT00000070047,584,314.783,793.421913,2740.152
ENSCAFT00000062461,3583,3313.476,3.12181,113.488
ENSCAFT00000059731,3471,3201.476,0.216302,7.597
ENSCAFT00000076156,3517,3247.476,1.155338,41.164
ENSCAFT00000003573,3652,3382.476,9.675807,359.072
ENSCAFT00000073559,3601,3331.476,0.578856,21.158
ENSCAFT00000087236,3679,3409.476,0.334752,12.522
ENSCAFT00000039001,5150,4880.476,0.093379,5
ENSCAFT00000073838,258,36.248,0,0
ENSCAFT00000070619,1017,747.476,0,0
ENSCAFT00000003611,1008,738.476,0,0
ENSCAFT00000003616,1445,1175.476,63.159783,814.542
ENSCAFT00000063083,5338,5068.476,0,0
ENSCAFT00000075496,5283,5013.476,0,0
ENSCAFT00000066409,6012,5742.476,0,0
ENSCAFT00000003618,5071,4801.476,0.29625,15.606
ENSCAFT00000003620,5860,5590.476,9.55382,585.983
ENSCAFT00000069381,5939,5669.476,0,0
ENSCAFT00000072668,5835,5565.476,0,0
ENSCAFT00000078244,5527,5257.476,0,0
ENSCAFT00000080122,5769,5499.476,0.437731,26.411
ENSCAFT00000088710,5507,5237.476,0,0
ENSCAFT00000037540,912,642.486,0,0
ENSCAFT00000089194,1086,816.476,0,0
ENSCAFT00000040008,207,20.782,0,0
ENSCAFT00000041267,141,4.472,0,0
ENSCAFT00000084234,2077,1807.476,3.277795,65
ENSCAFT00000003631,441,173.146,0,0
ENSCAFT00000074779,838,568.5,0,0
ENSCAFT00000086439,632,362.678,0,0
ENSCAFT00000089871,1317,1047.476,4.488684,51.585
ENSCAFT00000079044,1853,1583.476,1.923425,33.415
ENSCAFT00000065030,3654,3384.476,0,0
ENSCAFT00000070540,1194,924.476,0,0
ENSCAFT00000060098,423,155.79,0,0
ENSCAFT00000091018,3828,3558.476,0,0
ENSCAFT00000072464,563,293.843,0,0
ENSCAFT00000077496,1441,1171.476,0,0
ENSCAFT00000081707,1603,1333.476,22.085983,323.118
ENSCAFT00000003676,1932,1662.476,0,0
ENSCAFT00000077635,1926,1656.476,20.71633,376.493
ENSCAFT00000091783,1890,1620.476,17.233439,306.389
ENSCAFT00000088376,2019,1749.476,0,0
ENSCAFT00000033470,112,112,0,0
ENSCAFT00000044090,2794,2524.476,0,0
ENSCAFT00000048249,2758,2488.476,0,0
ENSCAFT00000062558,2647,2377.476,0,0
ENSCAFT00000070637,2770,2500.476,0,0
ENSCAFT00000075684,2650,2380.476,0,0
ENSCAFT00000081355,2641,2371.476,0,0
ENSCAFT00000003770,2735,2465.476,0,0
ENSCAFT00000081923,3273,3003.476,0,0
ENSCAFT00000003789,306,59.505,0,0
ENSCAFT00000041199,142,4.97,0,0
ENSCAFT00000050315,596,326.751,0,0
ENSCAFT00000003797,1526,1256.476,0,0
ENSCAFT00000085418,1907,1637.476,0.298863,5.369
ENSCAFT00000069911,1397,1127.476,0,0
ENSCAFT00000090353,1217,947.476,0,0
ENSCAFT00000003805,920,650.486,0.788998,5.631
ENSCAFT00000066953,352,92.124,0,0
ENSCAFT00000086236,1405,1135.476,0,0
ENSCAFT00000063194,1558,1288.476,0,0
ENSCAFT00000046360,1474,1204.476,11.608084,153.397
ENSCAFT00000081218,1324,1054.476,0,0
ENSCAFT00000087458,1448,1178.476,0,0
ENSCAFT00000069662,104,104,0,0
ENSCAFT00000093671,1462,1192.476,0.337593,4.417
ENSCAFT00000075444,1555,1285.476,0.225902,3.186
ENSCAFT00000062700,1456,1186.476,0,0
ENSCAFT00000078973,258,36.248,0,0
ENSCAFT00000049623,1487,1217.476,0,0
ENSCAFT00000046710,947,677.483,0.134537,1
ENSCAFT00000003824,1812,1542.476,52.00023,880
ENSCAFT00000082855,1428,1158.476,0,0
ENSCAFT00000003813,1608,1338.476,112.112006,1646.348
ENSCAFT00000073174,1839,1569.476,1.02512,17.652
ENSCAFT00000081477,577,307.801,0,0
ENSCAFT00000036757,813,543.513,24.148696,144
ENSCAFT00000003840,820,550.511,0,0
ENSCAFT00000061025,1737,1467.476,0,0
ENSCAFT00000067678,1558,1288.476,0,0
ENSCAFT00000091396,2256,1986.476,0,0
ENSCAFT00000052859,433,165.401,0,0
ENSCAFT00000033042,114,114,0,0
ENSCAFT00000003849,1032,762.476,0,0
ENSCAFT00000003863,2832,2562.476,53.930451,1516.187
ENSCAFT00000079152,3751,3481.476,13.587029,518.976
ENSCAFT00000083316,1390,1120.476,0,0
ENSCAFT00000072599,1366,1096.476,0,0
ENSCAFT00000062771,939,669.483,0,0
ENSCAFT00000082235,603,333.736,0,0
ENSCAFT00000003870,2533,2263.476,1.242414,30.853
ENSCAFT00000089906,2223,1953.476,0.742772,15.919
ENSCAFT00000088311,1176,906.476,0.201101,2
ENSCAFT00000003895,3426,3156.476,2.696363,93.377
ENSCAFT00000083548,4191,3921.476,4.478424,192.679
ENSCAFT00000066069,4179,3909.476,16.17878,693.942
ENSCAFT00000070029,807,537.515,0,0
ENSCAFT00000041037,132,1.74,0,0
ENSCAFT00000061189,2268,1998.476,0,0
ENSCAFT00000066536,2403,2133.476,0,0
ENSCAFT00000090200,2082,1812.476,0,0
ENSCAFT00000068100,2062,1792.476,3.021839,59.427
ENSCAFT00000089212,5622,5352.476,0,0
ENSCAFT00000093743,3337,3067.476,0.189181,6.367
ENSCAFT00000003949,3217,2947.476,0.328329,10.617
ENSCAFT00000060910,3085,2815.476,0,0
ENSCAFT00000087798,3184,2914.476,0.112237,3.589
ENSCAFT00000092956,246,32.06,0,0
ENSCAFT00000080268,1025,755.476,0,0
ENSCAFT00000059464,1391,1121.476,0.865286,10.647
ENSCAFT00000054848,1214,944.476,0.15856,1.643
ENSCAFT00000067008,1128,858.476,0.712464,6.71
ENSCAFT00000003953,504,235.136,0,0
ENSCAFT00000080323,1275,1005.476,0,0
ENSCAFT00000003964,1086,816.476,33.490288,300
ENSCAFT00000003966,1847,1577.476,0,0
ENSCAFT00000043582,1921,1651.476,0,0
ENSCAFT00000089964,1105,835.476,0,0
ENSCAFT00000080104,2225,1955.476,0,0
ENSCAFT00000072241,4205,3935.476,0,0
ENSCAFT00000003969,3361,3091.476,0.029483,1
ENSCAFT00000033733,104,104,0,0
ENSCAFT00000060113,2666,2396.476,0,0
ENSCAFT00000085953,2572,2302.476,0,0
ENSCAFT00000083877,2635,2365.476,0,0
ENSCAFT00000092191,2731,2461.476,0,0
ENSCAFT00000003980,2654,2384.476,1.299652,34
ENSCAFT00000071912,384,119.451,1.526087,2
ENSCAFT00000073302,1221,951.476,0,0
ENSCAFT00000004202,3708,3438.476,0.026508,1
ENSCAFT00000091967,1620,1350.476,0,0
ENSCAFT00000086956,858,588.492,0,0
ENSCAFT00000063117,784,514.528,0,0
ENSCAFT00000052345,427,159.624,0,0
ENSCAFT00000076422,649,379.65,0,0
ENSCAFT00000072090,1026,756.476,0,0
ENSCAFT00000055870,1506,1236.476,0,0
ENSCAFT00000056643,323,70.445,0,0
ENSCAFT00000091221,201,19.11,0,0
ENSCAFT00000083101,659,389.64,0,0
ENSCAFT00000090323,1273,1003.476,1.019432,11.223
ENSCAFT00000032922,107,107,0,0
ENSCAFT00000059842,750,480.545,0,0
ENSCAFT00000079968,435,167.334,0,0
ENSCAFT00000060165,2564,2294.476,0.222865,5.61
ENSCAFT00000004209,3464,3194.476,7.14427,250.39
ENSCAFT00000070454,3235,2965.476,0,0
ENSCAFT00000004311,13886,13616.476,0.341387,51
ENSCAFT00000080340,160,4.922,0,0
ENSCAFT00000004334,1508,1238.476,64.468406,875.979
ENSCAFT00000091275,1346,1076.476,10.033261,118.496
ENSCAFT00000077697,1515,1245.476,16.431233,224.525
ENSCAFT00000082381,1535,1265.476,0,0
ENSCAFT00000004338,3881,3611.476,0,0
ENSCAFT00000072258,3755,3485.476,0.052301,2
ENSCAFT00000091915,2929,2659.476,0,0
ENSCAFT00000076076,3011,2741.476,0,0
ENSCAFT00000062272,1432,1162.476,0,0
ENSCAFT00000077363,1723,1453.476,0,0
ENSCAFT00000063295,1232,962.476,0,0
ENSCAFT00000004340,1978,1708.476,0.106699,2
ENSCAFT00000075666,2142,1872.476,0,0
ENSCAFT00000074735,364,102.016,12.453352,13.938
ENSCAFT00000050114,571,301.817,169.439772,561.072
ENSCAFT00000053325,730,460.558,6.269418,31.679
ENSCAFT00000058034,798,528.519,8.850666,51.321
ENSCAFT00000040903,72,72,0,0
ENSCAFT00000071955,1715,1445.476,2.205655,34.979
ENSCAFT00000066513,2942,2672.476,0,0
ENSCAFT00000073758,2861,2591.476,4.021585,114.341
ENSCAFT00000079907,3238,2968.476,81.402734,2651.133
ENSCAFT00000004353,1838,1568.476,0,0
ENSCAFT00000004354,174,10.422,1058.214752,121
ENSCAFT00000046917,225,25.794,0,0
ENSCAFT00000004375,1777,1507.476,43.165665,713.917
ENSCAFT00000074630,1878,1608.476,0,0
ENSCAFT00000062064,2020,1750.476,3.627831,69.673
ENSCAFT00000072226,2098,1828.476,0.933239,18.722
ENSCAFT00000074076,2991,2721.476,0,0
ENSCAFT00000091014,505,236.128,0,0
ENSCAFT00000048491,1504,1234.476,25.080687,339.689
ENSCAFT00000004389,2335,2065.476,385.334131,8732.058
ENSCAFT00000004393,780,510.529,77.481027,433.985
ENSCAFT00000004436,1680,1410.476,1.040129,16.096
ENSCAFT00000046043,1740,1470.476,10.035422,161.902
ENSCAFT00000033909,104,104,0,0
ENSCAFT00000041338,106,106,0,0
ENSCAFT00000041419,108,97,0,0
ENSCAFT00000082373,987,717.477,0,0
ENSCAFT00000051877,1255,985.476,0,0
ENSCAFT00000004456,895,625.487,28.321764,194.356
ENSCAFT00000084061,769,499.532,18.181464,99.644
ENSCAFT00000068786,808,538.515,13.114246,77.482
ENSCAFT00000047414,796,526.521,14.457925,83.518
ENSCAFT00000045694,1020,750.476,5.265847,43.357
ENSCAFT00000062952,2244,1974.476,0,0
ENSCAFT00000078404,2352,2082.476,0.871928,19.921
ENSCAFT00000004447,723,453.562,3.963115,19.721
ENSCAFT00000004469,3162,2892.476,0,0
ENSCAFT00000086550,3003,2733.476,0.333446,10
ENSCAFT00000004474,1347,1077.476,1.438078,17
ENSCAFT00000079943,1320,1050.476,0,0
ENSCAFT00000090234,1186,916.476,0,0
ENSCAFT00000062897,1844,1574.476,0,0
ENSCAFT00000041476,105,105,0,0
ENSCAFT00000004508,1735,1465.476,9.526865,153.175
ENSCAFT00000061131,1553,1283.476,0,0
ENSCAFT00000059537,1959,1689.476,13.154753,243.834
ENSCAFT00000090087,2001,1731.476,0,0
ENSCAFT00000067158,1594,1324.476,0.205857,2.991
ENSCAFT00000004515,1578,1308.476,24.583727,352.917
ENSCAFT00000081265,1662,1392.476,5.176509,79.083
ENSCAFT00000068413,3474,3204.476,0,0
ENSCAFT00000085075,3366,3096.476,2.740376,93.097
ENSCAFT00000004564,2927,2657.476,0.166455,4.853
ENSCAFT00000004566,3020,2750.476,7.259308,219.059
ENSCAFT00000075443,1048,778.476,0,0
ENSCAFT00000076753,605,335.733,0,0
ENSCAFT00000093396,596,326.751,0,0
ENSCAFT00000004569,1330,1060.476,237.188115,2759.642
ENSCAFT00000004575,1823,1553.476,0,0
ENSCAFT00000049403,1793,1523.476,0,0
ENSCAFT00000080673,1841,1571.476,0,0
ENSCAFT00000004579,695,425.59,0,0
ENSCAFT00000079166,754,484.542,0,0
ENSCAFT00000055425,1051,781.476,0,0
ENSCAFT00000067188,1954,1684.476,0,0
ENSCAFT00000056952,739,469.553,0,0
ENSCAFT00000075090,258,36.248,0,0
ENSCAFT00000063512,253,34.438,0,0
ENSCAFT00000062875,906,636.486,0,0
ENSCAFT00000086747,1089,819.476,0,0
ENSCAFT00000093155,236,28.905,0,0
ENSCAFT00000082071,1892,1622.476,0,0
ENSCAFT00000086103,1210,940.476,0,0
ENSCAFT00000067666,435,167.334,0,0
ENSCAFT00000034215,105,105,0,0
ENSCAFT00000041348,157,3.699,0,0
ENSCAFT00000061882,1741,1471.476,0,0
ENSCAFT00000083343,1104,834.476,0,0
ENSCAFT00000069974,366,103.711,0,0
ENSCAFT00000058574,1056,786.476,0,0
ENSCAFT00000080927,922,652.486,0,0
ENSCAFT00000066770,184,13.946,0,0
ENSCAFT00000068830,1159,889.476,0,0
ENSCAFT00000076184,1329,1059.476,0,0
ENSCAFT00000062121,1262,992.476,0,0
ENSCAFT00000091426,683,413.605,0,0
ENSCAFT00000066348,219,24.112,0,0
ENSCAFT00000082139,150,1.964,0,0
ENSCAFT00000060851,1055,785.476,0,0
ENSCAFT00000086029,1110,840.476,0,0
ENSCAFT00000072129,1671,1401.476,0,0
ENSCAFT00000032654,78,78,0,0
ENSCAFT00000073915,646,376.655,0,0
ENSCAFT00000082712,1341,1071.476,0,0
ENSCAFT00000091236,654,384.646,0,0
ENSCAFT00000069782,673,403.62,0,0
ENSCAFT00000081875,470,201.516,0,0
ENSCAFT00000073803,1284,1014.476,0,0
ENSCAFT00000080958,446,178.017,0,0
ENSCAFT00000076976,1362,1092.476,0,0
ENSCAFT00000051846,420,152.923,0,0
ENSCAFT00000078175,1687,1417.476,0,0
ENSCAFT00000040404,104,104,0,0
ENSCAFT00000066133,544,274.914,0,0
ENSCAFT00000074334,1072,802.476,0,0
ENSCAFT00000004584,1898,1628.476,17.07102,305
ENSCAFT00000069535,1289,1019.476,494.338644,5529.178
ENSCAFT00000064229,1339,1069.476,0,0
ENSCAFT00000004613,1164,894.476,1.946696,19.104
ENSCAFT00000004622,1245,975.476,406.498614,4350.454
ENSCAFT00000070931,1082,812.476,0,0
ENSCAFT00000073389,1288,1018.476,2.719039,30.383
ENSCAFT00000004632,1456,1186.476,189.392866,2465.367
ENSCAFT00000044061,1076,806.476,0.689446,6.1
ENSCAFT00000077439,989,719.476,0,0
ENSCAFT00000061808,893,623.487,131.906332,902.303
ENSCAFT00000060868,722,452.563,102.634877,509.604
ENSCAFT00000078349,689,419.596,0,0
ENSCAFT00000070801,563,293.843,0,0
ENSCAFT00000073323,1196,926.476,0,0
ENSCAFT00000060472,1105,835.476,0,0
ENSCAFT00000068927,1199,929.476,0,0
ENSCAFT00000069637,1238,968.476,9.411355,100
ENSCAFT00000083746,576,306.804,0.594169,2
ENSCAFT00000004676,1447,1177.476,153.578572,1984
ENSCAFT00000071280,1170,900.476,0,0
ENSCAFT00000068668,243,31.083,0,0
ENSCAFT00000069109,1778,1508.476,0,0
ENSCAFT00000004700,1674,1404.476,2.595892,40
ENSCAFT00000004713,1125,855.476,0.21309,2
ENSCAFT00000046660,2475,2205.476,0.537257,13
ENSCAFT00000004722,954,684.482,0,0
ENSCAFT00000004723,1146,876.476,3.22376,31
ENSCAFT00000004729,702,432.581,1.896339,9
ENSCAFT00000004737,696,426.589,26.28067,123
ENSCAFT00000004746,819,549.511,21.894661,132
ENSCAFT00000032714,85,85,0,0
ENSCAFT00000004748,285,47.951,1.900846,1
ENSCAFT00000004754,945,675.483,4.722745,35
ENSCAFT00000004756,2195,1925.476,5.159759,109
ENSCAFT00000070643,1165,895.476,0,0
ENSCAFT00000091763,325,71.828,0,0
ENSCAFT00000085438,538,268.942,0,0
ENSCAFT00000091889,1098,828.476,0,0
ENSCAFT00000033557,108,108,0,0
ENSCAFT00000081983,1444,1174.476,0.077606,1
ENSCAFT00000004757,2654,2384.476,2.675753,70
ENSCAFT00000067402,489,220.281,0,0
ENSCAFT00000004777,1140,870.476,168.990601,1613.906
ENSCAFT00000033910,104,104,0,0
ENSCAFT00000004815,2784,2514.476,6.823013,188.227
ENSCAFT00000063850,2451,2181.476,3.673055,87.91
ENSCAFT00000078765,2667,2397.476,18.436451,484.943
ENSCAFT00000004812,2965,2695.476,54.219195,1603.421
ENSCAFT00000070696,2362,2092.476,100.736352,2312.628
ENSCAFT00000067918,2515,2245.476,0,0
ENSCAFT00000004816,875,605.491,0,0
ENSCAFT00000088972,983,713.477,0,0
ENSCAFT00000085163,908,638.486,19.696025,137.971
ENSCAFT00000081706,905,635.486,6.458387,45.029
ENSCAFT00000042205,108,108,0,0
ENSCAFT00000082140,1421,1151.476,0,0
ENSCAFT00000071616,1125,855.476,2.770171,26
ENSCAFT00000072446,957,687.481,0,0
ENSCAFT00000004831,1899,1629.476,4.63975,82.947
ENSCAFT00000064094,1788,1518.476,0,0
ENSCAFT00000060134,1950,1680.476,2.269774,41.848
ENSCAFT00000090114,1409,1139.476,1.936152,24.205
ENSCAFT00000069611,1104,834.476,0.109226,1
